Tempo (s),Y,Set Point
111.32725763320923,42.48,38
111.42816185951233,42.48,38
111.52922630310059,42.48,38
111.63030052185059,42.48,38
111.73140025138855,42.48,38
111.83183765411377,41.99,38
111.93262243270874,42.48,38
112.03319716453552,41.99,38
112.13364481925964,42.48,38
112.23540735244751,41.99,38
112.33600544929504,41.99,38
112.43656516075134,41.99,38
112.53761625289917,42.48,38
112.63927912712097,42.48,38
112.73990416526794,42.97,38
112.84066677093506,42.48,38
112.94183444976807,41.99,38
113.04294443130493,41.99,38
113.14414882659912,41.99,38
113.24485564231873,41.99,38
113.34677529335022,42.48,38
113.44740295410156,41.99,38
113.54886770248413,41.99,38
113.64986324310303,41.5,38
113.75131487846375,41.99,38
113.85237312316895,41.99,38
113.95427131652832,41.99,38
114.05479621887207,41.99,38
114.15605735778809,41.5,38
114.25668692588806,41.5,38
114.3573489189148,41.5,38
114.45806670188904,41.99,38
114.55875205993652,41.99,38
114.65937232971191,41.99,38
114.76046943664551,41.5,38
114.86147403717041,41.5,38
114.96253371238708,41.5,38
115.06343221664429,41.5,38
115.164470911026,41.99,38
115.26505851745605,41.5,38
115.36623191833496,41.5,38
115.46642851829529,41.5,38
115.56774067878723,41.5,38
115.6686794757843,41.5,38
115.770259141922,41.5,38
115.87150883674622,41.5,38
115.97255110740662,41.5,38
116.07351040840149,41.02,38
116.17495512962341,41.5,38
116.27602481842041,41.5,38
116.37705183029175,41.5,38
116.47825503349304,41.02,38
116.5788345336914,41.5,38
116.67983984947205,41.5,38
116.78147172927856,41.5,38
116.88222074508667,41.5,38
116.9838764667511,41.5,38
117.0842535495758,41.02,38
117.18506002426147,41.02,38
117.28561520576477,41.02,38
117.38593983650208,41.02,38
117.48663115501404,41.02,38
117.58762168884277,41.02,38
117.68837094306946,41.02,38
117.78985548019409,41.5,38
117.89062333106995,41.02,38
117.99169373512268,40.53,38
118.0929925441742,41.02,38
118.19449353218079,41.02,38
118.29549860954285,41.02,38
118.39622569084167,41.02,38
118.49689221382141,41.02,38
118.59843277931213,41.02,38
118.69901442527771,41.02,38
118.79955267906189,41.02,38
118.90123844146729,40.53,38
119.00144982337952,41.02,38
119.10336184501648,40.53,38
119.20423626899719,40.53,38
119.30558681488037,41.02,38
119.40652275085449,40.53,38
119.50773191452026,40.53,38
119.60844779014587,41.02,38
119.70973038673401,40.53,38
119.81085681915283,40.53,38
119.91202116012573,40.53,38
120.01354455947876,40.53,38
120.11485195159912,41.02,38
120.21598172187805,40.53,38
